Path,Phy_Cfg,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iPhyMstr_Type3_Disable,MinorMode_iPhyMstr_Type2_Disable,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,csr_WCK_ON,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to2_stress_CBT2_TxDQ2_RxDq1/system/run_56/local_log.log,8,3752,4,16,1,0,1066,1,1,40,18,7,7,7,0,1,1,1,8,36,2,6,1,117,6,0,2,2,2,0,0,0,16,6,0,933,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to2_stress_CBT2_TxDQ2_RxDq1/system/run_56/local_log.log,8,3546,4,16,1,0,1128,1,1,36,30,6,6,6,1,0,1,0,20,47,2,6,1,240,6,6,0,2,2,0,0,0,16,0,0,561,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_333/local_log.log,8,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,1,1,1,24,52,2,6,1,214,4,0,2,4,2,0,0,0,16,6,0,899,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_333/local_log.log,8,4264,4,8,1,0,938,1,1,44,34,7,7,7,1,0,1,1,24,52,2,6,1,107,6,0,0,4,2,0,0,0,16,0,0,891,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_853/local_log.log,8,4040,4,8,1,0,990,1,1,40,18,7,7,7,0,1,0,0,8,36,2,6,1,72,4,4,2,2,2,0,0,0,16,6,0,822,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_MultiRank/run_853/local_log.log,8,3852,4,8,1,0,1038,1,1,40,34,7,7,7,1,1,0,1,24,52,2,6,1,216,6,6,1,2,2,0,0,0,16,0,0,546,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/system/run_486/local_log.log,8,3758,4,8,1,0,1064,1,1,44,34,7,7,7,1,0,1,0,24,52,2,6,1,34,4,4,1,2,2,0,0,0,16,6,0,258,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/system/run_486/local_log.log,8,2514,4,8,1,0,1590,1,1,30,12,4,4,4,0,1,1,1,4,27,2,6,1,155,4,0,1,2,2,0,0,0,16,0,0,733,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_427/local_log.log,8,3154,4,8,1,0,1268,1,1,32,26,5,5,5,1,0,0,1,18,42,2,6,1,253,6,4,0,1,2,0,0,0,16,6,0,321,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/DMI_DBI/run_427/local_log.log,8,1578,4,8,1,0,2532,1,1,16,12,2,2,2,1,0,0,1,6,25,2,6,1,129,4,4,2,1,2,0,0,0,16,0,0,751,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_136/local_log.log,8,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,1,0,1,8,36,2,6,1,24,6,4,2,1,2,0,0,0,16,6,0,402,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_136/local_log.log,8,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,122,6,0,1,1,2,0,0,0,16,0,0,683,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_696/local_log.log,8,3830,4,8,1,0,1044,1,1,40,34,7,7,7,1,0,0,1,24,52,2,6,1,140,4,4,0,1,2,0,0,0,16,6,0,560,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to2_MinorMode_iTxDQVrefTrain_2/FreqRanges_SingleRank/run_696/local_log.log,8,4140,4,8,1,0,966,1,1,40,34,7,7,7,1,0,0,1,24,52,2,6,1,213,6,6,2,1,2,0,0,0,16,0,0,485,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/retention/run_357/local_log.log,8,3400,4,16,0,0,2352,1,1,32,16,6,6,6,0,0,0,0,6,33,2,6,1,211,4,0,2,4,2,0,0,0,16,6,0,991,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/retention/run_357/local_log.log,8,2332,4,16,0,0,3428,1,1,28,12,4,4,4,0,0,1,1,4,27,2,6,1,7,6,0,2,4,2,0,0,0,16,0,0,997,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/retention/run_357/local_log.log,8,3400,4,16,0,0,2352,1,1,32,16,6,6,6,0,0,0,0,6,33,2,6,1,211,4,0,2,4,2,0,0,0,16,0,0,991,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/retention/run_877/local_log.log,8,2252,4,16,0,0,3552,1,1,28,22,4,4,4,1,1,1,0,14,37,2,6,1,42,4,0,2,2,2,0,0,0,16,6,0,688,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/retention/run_877/local_log.log,8,3174,4,16,0,0,2520,1,1,28,26,5,5,5,1,1,0,1,18,42,2,6,1,194,6,4,2,2,2,0,0,0,16,0,0,502,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/retention/run_877/local_log.log,8,2252,4,16,0,0,3552,1,1,28,22,4,4,4,1,1,1,0,14,37,2,6,1,42,4,0,2,2,2,0,0,0,16,0,0,688,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,1,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/system/run_216/local_log.log,8,2856,4,16,0,0,2800,1,1,32,14,5,5,5,0,0,1,0,6,30,2,6,1,174,6,6,0,2,2,0,0,0,16,6,0,431,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X16_1to4_stress_CBT2_TxDQ2_RxDq2/system/run_216/local_log.log,8,2886,4,16,0,0,2772,1,1,28,26,5,5,5,1,1,0,1,18,42,2,6,1,55,6,6,0,2,2,0,0,0,16,0,0,490,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,0,0,0,0,0,0,1,3,1,,,,,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/FreqRanges_MultiRank/run_373/local_log.log,8,4264,4,8,0,0,1876,1,1,40,18,7,7,7,0,1,0,1,8,36,2,6,1,227,4,0,1,4,2,0,0,0,16,6,0,569,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/FreqRanges_MultiRank/run_373/local_log.log,8,4264,4,8,0,0,1876,1,1,44,34,7,7,7,1,0,1,0,24,52,2,6,1,70,4,4,1,4,2,0,0,0,16,0,0,130,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/system/run_511/local_log.log,8,1718,4,8,0,0,4652,1,1,24,10,3,3,3,0,1,1,1,4,24,2,6,1,197,4,6,1,1,2,0,0,0,16,6,0,136,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/system/run_511/local_log.log,8,2444,4,8,0,0,3272,1,1,26,22,4,4,4,1,0,0,1,14,37,2,6,1,149,6,6,1,1,2,0,0,0,16,0,0,653,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/DMI_DBI/run_458/local_log.log,8,3758,4,8,0,0,2128,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,88,4,4,1,1,2,0,0,0,16,6,0,455,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/DMI_DBI/run_458/local_log.log,8,4132,4,8,0,0,1936,1,1,40,34,7,7,7,1,0,0,1,24,52,2,6,1,205,6,4,0,1,2,0,0,0,16,0,0,534,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,0,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/FreqRanges_SingleRank/run_262/local_log.log,8,4264,4,8,0,0,1876,1,1,44,34,7,7,7,1,0,1,1,24,52,2,6,1,224,4,6,1,1,2,0,0,0,16,6,0,764,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/FreqRanges_SingleRank/run_262/local_log.log,8,4264,4,8,0,0,1876,1,1,44,18,7,7,7,0,1,1,0,8,36,2,6,1,127,4,0,2,1,2,0,0,0,16,0,0,108,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,2,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/server/regressdb/tss_lp54_WW51_GOLD_LP4_CFG8_MIDWEEK1_REGR__20221221_065813__andrei__CONFIG@r9243_VERIF@r9168_PHYTOP@r7271_SOFTIP@r7868_HARDIP@r7644_CSRINIT@r7361_FW@r7228/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxTCTrain/FreqRanges_SingleRank/run_786/local_log.log,8,3992,4,8,0,0,2004,1,1,44,18,7,7,7,0,0,1,0,8,36,2,6,1,255,4,0,1,1,2,0,0,0,16,6,0,984,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0,1,0,1,2,3,4,5,6,7,8,0,0,0,1,1,0,0,0,0,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
