,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iSARLogicMode,MinorMode_iClkGatingMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iFWModeDebug,tWDQS_off,csr_BL,csr_RPST,csr_DQSIntervalTimerRunTime,tWDQS_on,csr_PDDS,MinorMode_iProductionTestMode,MinorMode_iCalibrationMode
34398,/server/regressdb/tss_lp54_WW36_LP5_CFG8_FULL_REGR__20220909_100504__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4_pipes_case3/FreqRanges_MultiRank/run_1030/local_log.log,736,5,16,0,0,10754,4,1,4,3,1,1,1,1,1,0,0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,173.0,4,0.0,1.0,2,2,0,0,0,16,6,0,235,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,3.0,,,,,,,,,,,,1.0
34399,/server/regressdb/tss_lp54_WW36_LP5_CFG8_FULL_REGR__20220909_100504__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4_pipes_case3/FreqRanges_MultiRank/run_1030/local_log.log,1024,5,16,0,0,7752,4,1,4,3,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,82.0,4,0.0,1.0,2,2,0,0,0,16,0,0,296,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,3.0,,,,,,,,,,,,1.0
34400,/server/regressdb/tss_lp54_WW36_LP5_CFG8_FULL_REGR__20220909_100504__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4_pipes_case3/FreqRanges_MultiRank/run_224/local_log.log,5632,5,16,0,0,1420,4,1,16,9,10,10,10,0,1,0,0,0.0,4.0,6.0,2.0,4.0,2.0,7.0,11.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,30.0,0,4.0,2.0,4,2,0,0,0,16,6,0,752,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,3.0,,,,,,,,,,,,1.0
34401,/server/regressdb/tss_lp54_WW36_LP5_CFG8_FULL_REGR__20220909_100504__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4_pipes_case3/FreqRanges_MultiRank/run_224/local_log.log,5592,5,16,0,0,1430,4,1,17,9,10,10,10,0,0,1,1,0.0,4.0,7.0,2.0,4.0,2.0,7.0,12.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,201.0,0,0.0,0.0,4,2,0,0,0,16,0,0,444,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,3.0,,,,,,,,,,,,1.0
34402,/server/regressdb/tss_lp54_WW36_LP5_CFG8_FULL_REGR__20220909_100504__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4_pipes_case3/FreqRanges_MultiRank/run_375/local_log.log,5416,5,16,0,0,1476,4,1,16,14,9,9,9,1,1,1,0,0.0,9.0,7.0,2.0,4.0,2.0,6.0,11.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,207.0,0,6.0,2.0,2,2,0,0,0,16,6,0,833,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,3.0,,,,,,,,,,,,1.0
34403,/server/regressdb/tss_lp54_WW36_LP5_CFG8_FULL_REGR__20220909_100504__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4_pipes_case3/FreqRanges_MultiRank/run_375/local_log.log,5000,5,16,0,0,1600,4,1,15,8,9,9,9,0,0,0,0,0.0,3.0,6.0,2.0,4.0,2.0,6.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,166.0,144.0,6,6.0,2.0,2,2,0,0,0,16,0,0,237,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,3.0,,,,,,,,,,,,1.0
34404,/server/regressdb/tss_lp54_WW36_LP5_CFG8_FULL_REGR__20220909_100504__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4_pipes_case3/FreqRanges_MultiRank/run_922/local_log.log,1624,5,16,0,0,4902,4,1,7,4,3,3,3,0,0,1,1,0.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,161.0,4,6.0,0.0,2,2,0,0,0,16,6,0,785,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,3.0,,,,,,,,,,,,1.0
34405,/server/regressdb/tss_lp54_WW36_LP5_CFG8_FULL_REGR__20220909_100504__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4_pipes_case3/FreqRanges_MultiRank/run_922/local_log.log,1672,5,16,0,0,4762,4,1,6,5,3,3,3,1,1,0,1,0.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,137.0,4,4.0,0.0,2,2,0,0,0,16,0,0,772,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,3.0,,,,,,,,,,,,1.0
34406,/server/regressdb/tss_lp54_WW36_LP5_CFG8_FULL_REGR__20220909_100504__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4_pipes_case3/FreqRanges_MultiRank/run_504/local_log.log,4712,5,16,0,0,1696,4,1,14,7,8,8,8,0,1,1,0,0.0,3.0,6.0,2.0,3.0,2.0,6.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,93.0,249.0,6,4.0,1.0,2,2,0,0,0,16,6,0,164,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,3.0,,,,,,,,,,,,1.0
34407,/server/regressdb/tss_lp54_WW36_LP5_CFG8_FULL_REGR__20220909_100504__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4_pipes_case3/FreqRanges_MultiRank/run_504/local_log.log,4528,5,16,0,0,1764,4,1,14,7,8,8,8,0,1,1,0,0.0,3.0,6.0,2.0,3.0,2.0,6.0,10.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,234.0,230.0,6,0.0,2.0,2,2,0,0,0,16,0,0,694,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,3.0,,,,,,,,,,,,1.0
34408,/server/regressdb/tss_lp54_WW36_LP5_CFG8_FULL_REGR__20220909_100504__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP5X_ch1_X16_1to4_pipes_case3/FreqRanges_MultiRank/run_610/local_log.log,3816,5,16,0,0,2094,4,1,12,11,7,7,7,1,0,0,1,0.0,7.0,4.0,1.0,3.0,2.0,6.0,9.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,111.0,6,6.0,1.0,2,2,0,0,0,16,6,0,147,15,15,3,0,8,1,4,0,1,0.0,1.0,2.0,3.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,3.0,,,,,,,,,,,,1.0
