,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iSARLogicMode,MinorMode_iClkGatingMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iFWModeDebug,tWDQS_off,csr_BL,csr_RPST,csr_DQSIntervalTimerRunTime,tWDQS_on,csr_PDDS,MinorMode_iProductionTestMode,MinorMode_iCalibrationMode
10,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_693/local_log.log,4114,4,8,0,0,1944,1,1,40,34,7,7,7,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,4,6.0,0.0,2,2,0,0,0,16,0,0,246,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,52.0,2.0,1.0,79.0,24.0,6.0,,
11,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_693/local_log.log,3772,4,8,0,0,2120,1,1,44,18,7,7,7,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,4,4.0,1.0,2,2,0,0,0,16,0,0,763,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,36.0,2.0,1.0,123.0,8.0,6.0,,
12,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_3094/local_log.log,506,4,8,0,0,15752,1,1,6,4,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,6.0,2.0,4,2,0,0,0,16,0,0,668,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,15.0,2.0,1.0,22.0,0.0,6.0,,
13,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_3094/local_log.log,350,4,8,0,0,22728,1,1,6,4,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0.0,2.0,4,2,0,0,0,16,0,0,582,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,15.0,2.0,1.0,74.0,0.0,6.0,,
14,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_1880/local_log.log,2576,4,8,0,0,3104,1,1,26,22,4,4,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,6,4.0,0.0,4,2,0,0,0,16,0,0,386,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,37.0,2.0,1.0,4.0,14.0,6.0,,
15,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_1880/local_log.log,2284,4,8,0,0,3500,1,1,26,22,4,4,4,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,6,6.0,0.0,4,2,0,0,0,16,0,0,557,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,37.0,2.0,1.0,24.0,14.0,6.0,,
16,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_2219/local_log.log,1770,4,8,0,0,4516,1,1,24,10,3,3,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,6,4.0,1.0,2,2,0,0,0,16,0,0,723,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,24.0,2.0,1.0,10.0,4.0,6.0,,
17,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_2219/local_log.log,1970,4,8,0,0,4060,1,1,22,18,3,3,3,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,4,0.0,2.0,2,2,0,0,0,16,0,0,346,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,32.0,2.0,1.0,0.0,12.0,6.0,,
18,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_ch2_X8_1to2/FreqRanges/run_2502/local_log.log,1474,4,8,1,0,2712,1,1,18,12,2,2,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,1,2,0,0,0,16,0,0,127,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,25.0,2.0,1.0,142.0,6.0,6.0,,
19,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_ch2_X8_1to2/FreqRanges/run_2502/local_log.log,1138,4,8,1,0,3510,1,1,18,12,2,2,2,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,6,4.0,1.0,1,2,0,0,0,16,0,0,197,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,25.0,2.0,1.0,110.0,6.0,6.0,,
20,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_ch2_X8_1to2/FreqRanges/run_2502/local_log.log,1148,4,8,1,0,3480,1,1,16,12,2,2,2,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,6,0.0,1.0,1,2,0,0,0,16,0,0,305,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,25.0,2.0,1.0,69.0,6.0,6.0,,
21,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_ch2_X8_1to2/FreqRanges/run_2502/local_log.log,1170,4,8,1,0,3414,1,1,18,8,2,2,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,6.0,1.0,1,2,0,0,0,16,0,0,195,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,,,,,,21.0,2.0,1.0,31.0,0.0,6.0,,
22,/server/regressdb/tss_lp54_WW36_LP4_CFG3_FULL_REGR__20220909_100312__andrei__CONFIG@r8691_VERIF@r8774_PHYTOP@r7161_SOFTIP@r7605_HARDIP@r7387_CSRINIT@r7264_FW@r7125/chain_0/datapath_tests/LP4X_ch2_X8_1to2/FreqRanges/run_5205/local_log.log,604,4,8,1,0,6602,1,1,12,6,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,4.0,2.0,1,2,0,0,0,16,0,0,768,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,,,,,,18.0,2.0,1.0,192.0,0.0,6.0,,
