,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iSARLogicMode,MinorMode_iProductionTestMode,MinorMode_iFWModeDebug,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain
277,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_279/local_log.log,1720,4,8,1,0,2324,1,1,22,18,3,3,3,1,1,0,0,12,32,2,6,1,213,6,6.0,2.0,1,2,0,99,1,16,0,0,657,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
278,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_235/local_log.log,2216,4,8,0,0,3608,1,1,26,12,4,4,4,0,1,0,1,4,27,2,6,1,15,4,4.0,0.0,1,2,0,99,1,16,6,0,445,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
279,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_235/local_log.log,2360,4,8,1,0,1694,1,1,26,22,4,4,4,1,0,0,1,14,37,2,6,1,171,4,6.0,2.0,1,2,0,99,1,16,0,0,833,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
280,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_244/local_log.log,2462,4,8,1,0,1624,1,1,30,22,4,4,4,1,1,1,1,14,37,2,6,1,248,6,0.0,0.0,2,2,0,99,1,16,6,0,464,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
281,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_244/local_log.log,3508,4,8,1,0,1140,1,1,36,30,6,6,6,1,0,0,0,20,47,2,6,1,132,4,4.0,2.0,2,2,0,99,1,16,0,0,336,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
282,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_281/local_log.log,2480,4,8,1,0,1612,1,1,30,12,4,4,4,0,0,1,0,4,27,2,6,1,115,6,4.0,1.0,1,2,0,99,1,16,6,0,334,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
283,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_281/local_log.log,2300,4,8,0,0,3476,1,1,26,22,4,4,4,1,1,0,1,14,37,2,6,1,38,6,4.0,1.0,1,2,0,99,1,16,0,0,582,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
284,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_39/local_log.log,3794,4,8,1,0,1054,1,1,44,34,7,7,7,1,0,1,1,24,52,2,6,1,43,6,4.0,0.0,2,2,0,99,1,16,6,0,385,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
285,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_39/local_log.log,2958,4,8,1,0,1352,1,1,32,26,5,5,5,1,0,0,1,18,42,2,6,1,79,4,0.0,1.0,2,2,0,99,1,16,0,0,345,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
286,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_246/local_log.log,1782,4,8,0,0,4488,1,1,22,10,3,3,3,0,1,0,0,4,24,2,6,1,222,4,4.0,2.0,4,2,0,99,1,16,6,0,161,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
287,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_246/local_log.log,782,4,8,1,0,5104,1,1,10,8,1,1,1,1,0,0,1,0,20,2,6,1,252,0,4.0,0.0,4,2,0,99,1,16,0,0,566,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
288,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_226/local_log.log,3690,4,8,1,0,1084,1,1,40,16,6,6,6,0,1,1,1,6,33,2,6,1,65,6,0.0,1.0,2,2,0,99,1,16,6,0,959,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
289,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_226/local_log.log,3406,4,8,1,0,1174,1,1,40,30,6,6,6,1,0,1,0,20,47,2,6,1,156,6,6.0,1.0,2,2,0,99,1,16,0,0,349,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
290,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_233/local_log.log,3514,4,8,1,0,1138,1,1,36,30,6,6,6,1,1,0,0,20,47,2,6,1,79,6,4.0,1.0,4,2,0,99,1,16,6,0,948,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
291,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/pll_calib_tests/pll_calib/cfg_ch_1_pll_calib_cdn_vip/run_233/local_log.log,3628,4,8,1,0,1102,1,1,36,30,6,6,6,1,0,0,1,20,47,2,6,1,232,4,0.0,2.0,4,2,0,99,1,16,0,0,919,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
292,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm15_x8/run_44/local_log.log,4254,4,8,1,1,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,227,4,4.0,1.0,1,2,0,0,0,16,6,0,807,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
293,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm15_x8/run_44/local_log.log,4254,4,8,1,1,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,69,4,6.0,2.0,1,2,0,0,0,16,0,0,104,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
294,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm15_x8/run_12/local_log.log,4254,4,8,1,1,940,1,1,40,18,7,7,7,0,0,0,0,8,36,2,6,1,100,6,4.0,2.0,1,2,0,0,0,16,6,0,725,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
295,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm15_x8/run_12/local_log.log,4254,4,8,1,1,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,194,4,6.0,2.0,1,2,0,0,0,16,0,0,186,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
296,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm16_x8/run_22/local_log.log,4254,4,8,1,1,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,137,6,4.0,2.0,4,2,0,0,0,16,6,0,870,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
297,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/dfi_driver_tests/demo_tb/LP4_DFI_DRIVER_rqm16_x8/run_22/local_log.log,4254,4,8,1,1,940,1,1,40,18,7,7,7,0,0,0,1,8,36,2,6,1,214,4,6.0,2.0,4,2,0,0,0,16,0,0,466,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
298,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_98/local_log.log,792,4,8,1,0,5038,1,1,10,6,1,1,1,0,1,0,0,0,18,2,6,1,221,0,6.0,1.0,1,2,0,0,0,16,6,0,792,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
299,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_98/local_log.log,1480,4,8,0,0,5400,1,1,16,8,2,2,2,0,1,0,0,0,21,2,6,1,104,0,0.0,0.0,1,2,0,0,0,16,0,0,967,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
300,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_98/local_log.log,1560,4,8,0,0,5124,1,1,18,12,2,2,2,1,1,1,0,6,25,2,6,1,145,6,0.0,2.0,1,2,0,0,0,16,0,0,365,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
301,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_98/local_log.log,2122,4,8,0,0,3768,1,1,22,10,3,3,3,0,0,0,0,4,24,2,6,1,137,4,4.0,1.0,1,2,0,0,0,16,0,0,686,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
302,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_103/local_log.log,2184,4,8,0,0,3660,1,1,30,22,4,4,4,1,0,1,0,14,37,2,6,1,3,4,0.0,2.0,2,2,0,0,0,16,6,0,989,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
303,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_103/local_log.log,1154,4,8,1,0,3462,1,1,18,8,2,2,2,0,1,1,0,0,21,2,6,1,123,0,0.0,2.0,2,2,0,0,0,16,0,0,516,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
304,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_103/local_log.log,1814,4,8,0,0,4408,1,1,24,10,3,3,3,0,1,1,1,4,24,2,6,1,154,6,4.0,1.0,2,2,0,0,0,16,0,0,260,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
305,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_103/local_log.log,3158,4,8,1,0,1266,1,1,32,14,5,5,5,0,0,0,0,6,30,2,6,1,233,6,0.0,1.0,2,2,0,0,0,16,0,0,824,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,1,0,0,0,0,1.0,3.0,1.0,,,,,,
306,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_118/local_log.log,2766,4,8,0,0,2892,1,1,32,26,5,5,5,1,0,0,0,18,42,2,6,1,17,4,6.0,0.0,1,2,0,0,0,16,6,0,658,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
307,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_118/local_log.log,2398,4,8,1,0,1668,1,1,30,12,4,4,4,0,1,1,1,4,27,2,6,1,210,4,6.0,1.0,1,2,0,0,0,16,0,0,877,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
308,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_118/local_log.log,592,4,8,0,0,13472,1,1,12,8,1,1,1,1,0,1,0,0,20,2,6,1,247,0,0.0,0.0,1,2,0,0,0,16,0,0,237,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
309,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_118/local_log.log,1926,4,8,0,0,4152,1,1,24,10,3,3,3,0,0,1,0,4,24,2,6,1,135,6,0.0,0.0,1,2,0,0,0,16,0,0,968,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,2,0,0,0,0,1.0,3.0,1.0,,,,,,
310,/server/regressdb/tss_lp54_WW37_LP4_CFG8_test_REGR__20220913_045412__andrei__CONFIG@r8699_VERIF@r8780_PHYTOP@r7165_SOFTIP@r7611_HARDIP@r7391_CSRINIT@r7265_FW@r7127/chain_0/impedance_calib_tests/imp_calib/cfg_ch_2_imp_calib_cdn_vip/run_88/local_log.log,3992,4,8,1,0,1002,1,1,40,18,7,7,7,0,0,0,0,8,36,2,6,1,183,6,4.0,1.0,4,2,0,0,0,16,6,0,719,15,15,3,0,8,1,4,0,1,6,7,8,9,0,1,2,3,4,5,0,0,0,1,2,3,4,5,6,7,8,0,0.0,1,0,1,2,3,4,5,6,7,8,0,0.0,0,0,0,0,0,0,0,1.0,3.0,1.0,,,,,,
