,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,tWDQS_on,tWDQS_off,csr_BL,csr_PDDS,csr_RPST,csr_DQSIntervalTimerRunTime,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iClkGatingMode,MinorMode_iCalibrationMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,csr_RdqsPre,csr_WCKMode,tWCKENL_FS,tWCKPRE_Toggle_WR,csr_RpstMode,csr_RECC,csr_CKR,csr_BkOrg,csr_WCK_FM,tWCKENL_RD,csr_WECC,csr_CkMode,csr_WCK2DQIIntervalTimerRunTimeSetting,tWCKPST,csr_DVFSC,tWCKPRE_Static,csr_RdqsPst,tWCKENL_WR,BumpReMapCA_6,tWCKPRE_Toggle_FS,csr_WCK2DQOIntervalTimerRunTimeSetting,tWCKPRE_Toggle_RD,csr_WckPst,MinorMode_iSARLogicMode,MinorMode_iFWModeDebug
14416,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_2065/local_log.log,1272,4,8,0,0,6280,1,1,18,12,2,2,2,1,0,1,0,6.0,25.0,2.0,6.0,1.0,120.0,6,6,2,1,1,0,0,0,16,0,0,592,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14417,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_2555/local_log.log,224,4,8,0,0,35400,1,1,6,4,0,0,0,0,1,0,1,0.0,15.0,2.0,6.0,1.0,245.0,0,0,0,1,1,0,0,0,16,6,0,597,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14418,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_2555/local_log.log,380,4,8,0,0,20944,1,1,6,4,0,0,0,0,0,1,0,0.0,15.0,2.0,6.0,1.0,45.0,0,0,1,1,1,0,0,0,16,0,0,273,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14419,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_896/local_log.log,3214,4,8,0,0,2488,1,1,36,16,6,6,6,0,0,0,0,6.0,33.0,2.0,6.0,1.0,126.0,6,4,0,1,1,0,0,0,16,6,0,827,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14420,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to4_MinorMode_iRxDQVrefTrain_2/FreqRanges_SingleRank/run_896/local_log.log,3496,4,8,0,0,2288,1,1,40,16,6,6,6,0,0,1,0,6.0,33.0,2.0,6.0,1.0,230.0,6,6,2,1,1,0,0,0,16,0,0,691,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14421,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_5199/local_log.log,2142,4,8,1,0,1866,1,1,26,12,4,4,4,0,0,0,0,4.0,27.0,2.0,6.0,1.0,134.0,6,0,0,4,1,0,0,0,16,6,0,606,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14422,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_5199/local_log.log,2196,4,8,1,0,1820,1,1,26,12,4,4,4,0,0,0,1,4.0,27.0,2.0,6.0,1.0,60.0,4,4,1,4,1,0,0,0,16,0,0,183,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14423,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_5098/local_log.log,2914,4,8,1,0,1372,1,1,36,26,5,5,5,1,0,1,0,18.0,42.0,2.0,6.0,1.0,24.0,6,6,1,2,1,0,0,0,16,6,0,118,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14424,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_5098/local_log.log,2742,4,8,1,0,1458,1,1,36,14,5,5,5,0,0,1,0,6.0,30.0,2.0,6.0,1.0,95.0,6,0,2,2,1,0,0,0,16,0,0,245,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14425,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_5367/local_log.log,1120,4,8,1,0,3566,1,1,16,8,2,2,2,0,1,0,1,0.0,21.0,2.0,6.0,1.0,250.0,0,4,2,2,1,0,0,0,16,6,0,545,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14426,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_5367/local_log.log,1090,4,8,1,0,3664,1,1,16,12,2,2,2,1,1,0,0,6.0,25.0,2.0,6.0,1.0,245.0,6,0,1,2,1,0,0,0,16,0,0,594,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14427,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_3221/local_log.log,3802,4,8,1,0,1052,1,1,40,34,7,7,7,1,1,0,1,24.0,52.0,2.0,6.0,1.0,143.0,6,0,1,4,1,0,0,0,16,6,0,946,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14428,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_3221/local_log.log,4228,4,8,1,0,946,1,1,44,18,7,7,7,0,0,1,1,8.0,36.0,2.0,6.0,1.0,223.0,6,6,1,4,1,0,0,0,16,0,0,914,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14429,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_262/local_log.log,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,0,0,0,24.0,52.0,2.0,6.0,1.0,61.0,6,0,0,2,1,0,0,0,16,6,0,261,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14430,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_262/local_log.log,4264,4,8,1,0,938,1,1,40,18,7,7,7,0,1,0,0,8.0,36.0,2.0,6.0,1.0,156.0,6,6,1,2,1,0,0,0,16,0,0,429,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14431,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_3802/local_log.log,2360,4,8,1,0,1694,1,1,26,12,4,4,4,0,1,0,1,4.0,27.0,2.0,6.0,1.0,22.0,4,4,0,4,1,0,0,0,16,6,0,339,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14432,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_3802/local_log.log,2642,4,8,1,0,1514,1,1,26,22,4,4,4,1,0,0,1,14.0,37.0,2.0,6.0,1.0,180.0,4,4,1,4,1,0,0,0,16,0,0,882,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14433,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_5439/local_log.log,732,4,8,1,0,5450,1,1,10,8,1,1,1,1,0,0,1,0.0,20.0,2.0,6.0,1.0,242.0,0,0,0,2,1,0,0,0,16,6,0,617,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14434,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_5439/local_log.log,978,4,8,1,0,4082,1,1,12,8,1,1,1,1,0,1,1,0.0,20.0,2.0,6.0,1.0,174.0,0,6,2,2,1,0,0,0,16,0,0,131,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14435,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_4994/local_log.log,3294,4,8,1,0,1214,1,1,36,30,6,6,6,1,0,0,1,20.0,47.0,2.0,6.0,1.0,87.0,4,4,0,2,1,0,0,0,16,6,0,984,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14436,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_4994/local_log.log,3316,4,8,1,0,1206,1,1,40,30,6,6,6,1,0,1,1,20.0,47.0,2.0,6.0,1.0,59.0,6,0,1,2,1,0,0,0,16,0,0,848,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14437,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_2097/local_log.log,1452,4,8,1,0,2752,1,1,18,8,2,2,2,0,1,1,1,0.0,21.0,2.0,6.0,1.0,170.0,0,0,2,2,1,0,0,0,16,6,0,691,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14438,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_2097/local_log.log,1272,4,8,1,0,3140,1,1,18,12,2,2,2,1,0,1,0,6.0,25.0,2.0,6.0,1.0,0.0,4,6,0,2,1,0,0,0,16,0,0,576,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14439,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_2999/local_log.log,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,0,0,0,24.0,52.0,2.0,6.0,1.0,99.0,4,6,0,4,1,0,0,0,16,6,0,561,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14440,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_2999/local_log.log,4264,4,8,1,0,938,1,1,40,34,7,7,7,1,0,0,0,24.0,52.0,2.0,6.0,1.0,97.0,6,0,2,4,1,0,0,0,16,0,0,295,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14441,/server/regressdb/tss_lp54_WW32_LP4_CFG8_FUL_REGR__20220812_082033__andrei__CONFIG@r8543_VERIF@r8712_PHYTOP@r7139_SOFTIP@r7562_HARDIP@r7342_CSRINIT@r7247_FW@r7110/chain_0/training_tests/ch1_X8_1to2_MinorMode_iRxDQVrefTrain_2/FreqRanges_MultiRank/run_4423/local_log.log,448,4,8,1,0,8890,1,1,6,4,0,0,0,0,0,1,0,0.0,15.0,2.0,6.0,1.0,83.0,0,0,1,4,1,0,0,0,16,6,0,303,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
