,Path,Baud_Rate,MajorSystemMode,MajorMode,dfi2ckratio,SimMode_iDisableDebugPrint,dfiperiod,wck2ckratio,latencyMode,EffectiveRL,EffectiveWL,csr_WL,csr_nWR,csr_RL,csr_WLS,csr_DbiWr,csr_DbiRd,csr_DMD,csr_DVFSC,tWCKENL_WR,tWCKENL_RD,tWCKENL_FS,tWCKPRE_Static,tWCKPRE_Toggle_WR,tWCKPRE_Toggle_RD,tWCKPRE_Toggle_FS,tWCKPST,csr_CkMode,csr_BkOrg,csr_RdqsPst,csr_RdqsPre,csr_WckPst,csr_RpstMode,csr_WCK_FM,csr_CKR,csr_WCKMode,csr_RECC,csr_WECC,csr_WCK2DQIIntervalTimerRunTimeSetting,csr_WCK2DQOIntervalTimerRunTimeSetting,csr_DQODT,csr_CAODT,csr_CSODT,MinorMode_iActiveRanks,MinorMode_iRetrainMode,MinorMode_iWdqsDriveMode,MinorMode_iPLLCalMode,PLL_DisableHwCal,PLL_NumCalClkCycles,MinorMode_iDLLCalibrationMode,DLL_EnablePeriodicCal,DLL_Period,DLL_OverSampleRate,DLL_CodeChangeDelay,DLL_CommandWait,DLL_DcdlStart,DLL_DcdlStep,DLL_EnableUpdateLimit,DLL_UpdateLimit,MinorMode_iDFTProgram,MinorMode_iBumpReMap_En,BumpReMapCS_0,BumpReMapCS_1,BumpReMapCS_2,BumpReMapCS_3,BumpReMapCA_0,BumpReMapCA_1,BumpReMapCA_2,BumpReMapCA_3,BumpReMapCA_4,BumpReMapCA_5,BumpReMapCA_6,BumpReMapCK,BumpReMapDBYTE_0,BumpReMapDQ0_0,BumpReMapDQ0_1,BumpReMapDQ0_2,BumpReMapDQ0_3,BumpReMapDQ0_4,BumpReMapDQ0_5,BumpReMapDQ0_6,BumpReMapDQ0_7,BumpReMapDMI_0,BumpReMapDQS_0,BumpReMapWCK_0,BumpReMapDBYTE_1,BumpReMapDQ1_0,BumpReMapDQ1_1,BumpReMapDQ1_2,BumpReMapDQ1_3,BumpReMapDQ1_4,BumpReMapDQ1_5,BumpReMapDQ1_6,BumpReMapDQ1_7,BumpReMapDMI_1,BumpReMapDQS_1,BumpReMapWCK_1,MinorMode_iClkEnMode,MinorMode_iRxTCTrain,MinorMode_iRetrainGateMode,MinorMode_iCSTEn,MinorMode_iRxEnhancedTrainMode,MinorMode_iPhyMstr_DRAM_Mode,MinorMode_iRxReadGateScheme,MinorMode_iDMITrainMode,MinorMode_iSARLogicMode,MinorMode_iClkGatingMode,MinorMode_iTxDQVrefTrain,MinorMode_iRxDQVrefTrain,MinorMode_iCBTVrefTrain,MinorMode_iFWModeDebug,tWDQS_off,csr_BL,csr_RPST,csr_DQSIntervalTimerRunTime,tWDQS_on,csr_PDDS,MinorMode_iProductionTestMode,MinorMode_iCalibrationMode
26732,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_2262/local_log.log,948,4,8,0,0,8424,1,1,10,6,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,6.0,2.0,2,1,0,0,0,16,6,0,697,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,3.0,,,,,18.0,2.0,1.0,11.0,0.0,6.0,,1.0
26733,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_2262/local_log.log,846,4,8,0,0,9436,1,1,12,8,1,1,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,0,6.0,2.0,2,1,0,0,0,16,0,0,702,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,3.0,,,,,20.0,2.0,1.0,100.0,0.0,6.0,,1.0
26734,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_2507/local_log.log,492,4,8,0,0,16196,1,1,6,4,0,0,0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,0,0.0,1.0,2,1,0,0,0,16,6,0,834,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,3.0,,,,,15.0,2.0,1.0,204.0,0.0,6.0,,1.0
26735,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_2507/local_log.log,204,4,8,0,0,38836,1,1,6,4,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,0,4.0,2.0,2,1,0,0,0,16,0,0,494,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,3.0,,,,,15.0,2.0,1.0,214.0,0.0,6.0,,1.0
26736,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_1166/local_log.log,2970,4,8,0,0,2692,1,1,36,26,5,5,5,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,6,0.0,1.0,4,1,0,0,0,16,6,0,304,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,3.0,,,,,42.0,2.0,1.0,5.0,18.0,6.0,,1.0
26737,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_1166/local_log.log,2784,4,8,0,0,2872,1,1,32,14,5,5,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,6,4.0,2.0,4,1,0,0,0,16,0,0,951,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,1,0,0,0,0,1.0,,3.0,,,,,30.0,2.0,1.0,44.0,6.0,6.0,,1.0
26738,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_1752/local_log.log,1654,4,8,0,0,4832,1,1,22,10,3,3,3,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,4,4.0,1.0,4,1,0,0,0,16,6,0,120,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,3.0,,,,,24.0,2.0,1.0,200.0,4.0,6.0,,1.0
26739,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_X8_1to4_pipes_case5_all_pipes/FreqRanges_MultiRank/run_1752/local_log.log,1890,4,8,0,0,4232,1,1,22,10,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,6,4.0,1.0,4,1,0,0,0,16,0,0,604,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,3.0,,,,,24.0,2.0,1.0,84.0,4.0,6.0,,1.0
26740,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_ch2_X8_1to2/FreqRanges/run_814/local_log.log,3576,4,8,1,0,1118,1,1,40,30,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,4,6.0,0.0,1,1,0,0,0,16,6,0,914,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,3.0,,,,,47.0,2.0,1.0,123.0,20.0,6.0,,1.0
26741,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_ch2_X8_1to2/FreqRanges/run_814/local_log.log,3508,4,8,1,0,1140,1,1,40,30,6,6,6,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,6,4.0,2.0,1,1,0,0,0,16,0,0,745,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,3.0,,,,,47.0,2.0,1.0,226.0,20.0,6.0,,1.0
26742,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_ch2_X8_1to2/FreqRanges/run_814/local_log.log,3490,4,8,1,0,1146,1,1,36,16,6,6,6,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,4,6.0,2.0,1,1,0,0,0,16,0,0,827,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,3.0,,,,,33.0,2.0,1.0,24.0,6.0,6.0,,1.0
26743,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_ch2_X8_1to2/FreqRanges/run_814/local_log.log,3236,4,8,1,0,1236,1,1,40,30,6,6,6,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,4,0.0,0.0,1,1,0,0,0,16,0,0,612,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,2,0,0,0,0,1.0,,3.0,,,,,47.0,2.0,1.0,16.0,20.0,6.0,,1.0
26744,/server/regressdb/tss_lp54_WW30_LP4_CFG8_FULL_REGR__20220729_103151__andrei__CONFIG@r8499_VERIF@r8683_PHYTOP@r7133_SOFTIP@r7552_HARDIP@r7333_CSRINIT@r7236_FW@r7105/chain_0/datapath_tests/LP4X_ch2_X8_1to2/FreqRanges/run_1137/local_log.log,3090,4,8,1,0,1294,1,1,32,26,5,5,5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,4,6.0,1.0,1,1,0,0,0,16,6,0,684,15,15,3,0,8,1,4,0,1,6.0,7.0,8.0,9.0,0.0,1.0,2.0,3.0,4.0,5.0,,0.0,0.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,0.0,0.0,0,0,0,0,0,0,0,1.0,,3.0,,,,,42.0,2.0,1.0,48.0,18.0,6.0,,1.0
